CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F
PSY47500,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY51300,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PSY61000,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY63300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY64000,1.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY67900,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY69200,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY69600,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGS10100,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PUBH10001,8.0,27.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0
PUBH20200,15.0,21.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0
PUBH20500,2.0,33.0,4.0,8.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
PUBH22500,23.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
PUBH24000,4.0,20.0,1.0,9.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
PUBH29500,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH30500,8.0,56.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
PUBH32000,7.0,13.0,6.0,4.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
PUBH32500,2.0,13.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PUBH40000,9.0,46.0,9.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
PUBH40500,19.0,5.0,4.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
PUBH49000,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH51100,11.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH52500,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH54700,1.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH59000,6.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH60100,0.0,24.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH60200,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBH69400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REL20300,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REL23000,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
REL23100,5.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
RUSS10100,18.0,8.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
RUSS20100,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUSS30100,5.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUSS33000,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUSS34100,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCI10000,39.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SCI19500,12.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SCI49000,1.0,11.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
SCLA10100,118.0,567.0,397.0,215.0,255.0,100.0,60.0,64.0,30.0,12.0,24.0,10.0,64.0
SCLA10200,179.0,598.0,340.0,162.0,121.0,88.0,33.0,35.0,21.0,5.0,11.0,10.0,38.0
SCLA30000,29.0,14.0,7.0,8.0,5.0,3.0,1.0,2.0,3.0,1.0,3.0,0.0,4.0
SCLA49105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFS21100,0.0,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SFS30100,0.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
SFS31100,1.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
SFS31200,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SFS31300,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SLHS11000,13.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SLHS11500,8.0,22.0,40.0,24.0,20.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0
SLHS13000,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS22700,0.0,13.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0
SLHS30200,10.0,17.0,11.0,13.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
SLHS30300,7.0,13.0,9.0,5.0,8.0,4.0,5.0,5.0,4.0,0.0,3.0,2.0,4.0
SLHS30600,15.0,8.0,6.0,4.0,5.0,7.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0
SLHS30900,1.0,23.0,7.0,5.0,13.0,10.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0
SLHS41100,0.0,15.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SLHS41800,5.0,30.0,14.0,4.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
SLHS41900,21.0,18.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SLHS43000,0.0,37.0,13.0,4.0,9.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
SLHS46000,14.0,21.0,14.0,12.0,14.0,5.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0
SLHS50100,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS50300,13.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS50401,2.0,14.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLHS50601,3.0,11.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SLHS51900,12.0,46.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS52300,6.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS53800,5.0,11.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS53900,9.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS54900,28.0,9.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS56000,0.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS57900,0.0,17.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS61900,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS67000,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLHS68800,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOC10000,161.0,360.0,231.0,133.0,148.0,81.0,54.0,34.0,10.0,11.0,11.0,6.0,13.0
SOC22000,132.0,233.0,43.0,26.0,33.0,24.0,10.0,23.0,14.0,6.0,7.0,10.0,30.0
SOC27500,0.0,8.0,2.0,2.0,10.0,7.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0
SOC31000,17.0,22.0,26.0,15.0,23.0,19.0,17.0,16.0,6.0,4.0,1.0,1.0,7.0
SOC32400,24.0,19.0,14.0,11.0,10.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0
SOC32800,0.0,64.0,16.0,10.0,10.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0
SOC33400,9.0,4.0,6.0,7.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0
SOC33500,0.0,25.0,10.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
SOC33900,0.0,19.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0
SOC34000,14.0,15.0,12.0,10.0,8.0,7.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0
SOC35000,17.0,12.0,8.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SOC35600,0.0,34.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SOC36700,0.0,14.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0
SOC36900,8.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SOC37400,0.0,6.0,6.0,3.0,14.0,8.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0
SOC38200,4.0,17.0,9.0,5.0,13.0,3.0,7.0,11.0,2.0,1.0,1.0,0.0,2.0
SOC38300,10.0,20.0,9.0,8.0,12.0,2.0,4.0,6.0,4.0,0.0,1.0,1.0,4.0
SOC39100,24.0,38.0,18.0,23.0,16.0,6.0,4.0,5.0,4.0,1.0,1.0,1.0,6.0
SOC40200,0.0,39.0,7.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0
SOC41100,7.0,7.0,7.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
SOC41900,45.0,18.0,16.0,7.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
SOC42300,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOC45000,8.0,20.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOC58100,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOC68100,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN10100,3.0,25.0,12.0,8.0,20.0,6.0,1.0,9.0,0.0,3.0,2.0,0.0,8.0
SPAN10200,1.0,26.0,30.0,23.0,47.0,26.0,13.0,19.0,7.0,2.0,5.0,1.0,12.0
SPAN10500,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
SPAN11200,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN20100,2.0,106.0,66.0,26.0,74.0,42.0,14.0,26.0,15.0,2.0,8.0,4.0,15.0
SPAN20200,6.0,68.0,22.0,12.0,17.0,11.0,5.0,10.0,4.0,1.0,3.0,0.0,5.0
SPAN21200,3.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN24100,10.0,22.0,6.0,6.0,6.0,4.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0
SPAN30100,13.0,41.0,38.0,14.0,21.0,4.0,2.0,7.0,3.0,1.0,0.0,0.0,1.0
SPAN30200,11.0,42.0,14.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
SPAN30500,12.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN31200,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN32100,12.0,27.0,11.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN32200,5.0,21.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN32500,0.0,12.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SPAN34100,8.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SPAN36100,2.0,17.0,8.0,4.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0
SPAN40100,11.0,18.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN40200,0.0,20.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
SPAN41201,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN42400,0.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAN48200,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SPAN48500,2.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT10100,43.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT11300,24.0,92.0,19.0,25.0,70.0,5.0,14.0,41.0,1.0,4.0,11.0,2.0,22.0
STAT17000,6.0,10.0,13.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
STAT22500,2.0,27.0,3.0,1.0,13.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
STAT30100,19.0,323.0,21.0,77.0,313.0,12.0,39.0,190.0,13.0,26.0,63.0,2.0,60.0
STAT30301,9.0,94.0,1.0,36.0,151.0,8.0,27.0,126.0,8.0,0.0,44.0,3.0,26.0
STAT35000,30.0,119.0,67.0,60.0,55.0,41.0,19.0,15.0,6.0,4.0,2.0,3.0,17.0
STAT35500,20.0,23.0,14.0,10.0,13.0,10.0,4.0,12.0,1.0,1.0,3.0,1.0,4.0
STAT41600,27.0,19.0,15.0,23.0,25.0,14.0,16.0,31.0,21.0,3.0,6.0,5.0,13.0
STAT41700,10.0,17.0,11.0,24.0,23.0,18.0,14.0,30.0,2.0,2.0,12.0,2.0,8.0
STAT42000,0.0,11.0,9.0,4.0,20.0,2.0,3.0,17.0,4.0,0.0,3.0,0.0,4.0
STAT47201,1.0,15.0,6.0,7.0,4.0,5.0,7.0,1.0,4.0,1.0,0.0,0.0,5.0
STAT47301,6.0,5.0,4.0,4.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
STAT47902,1.0,10.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
STAT49000,13.0,25.0,7.0,8.0,3.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,2.0
STAT50100,1.0,34.0,3.0,2.0,16.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
STAT50300,0.0,33.0,32.0,24.0,39.0,15.0,13.0,12.0,5.0,12.0,6.0,6.0,7.0
STAT50600,0.0,27.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0
STAT51100,16.0,104.0,37.0,51.0,35.0,13.0,12.0,19.0,2.0,0.0,4.0,0.0,3.0
STAT51200,4.0,27.0,8.0,8.0,21.0,9.0,3.0,11.0,1.0,1.0,3.0,4.0,10.0
STAT51300,10.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
STAT51400,2.0,25.0,14.0,8.0,15.0,8.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0
STAT51600,15.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
STAT51700,5.0,5.0,5.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
STAT51900,6.0,6.0,6.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
STAT52400,5.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
STAT52500,0.0,21.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT52600,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT52800,7.0,4.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT54500,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT59800,10.0,50.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT65600,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
STAT69100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT69200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT69500,15.0,25.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
SYS30000,32.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYS35000,21.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYS40000,4.0,11.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SYS50000,35.0,11.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SYS51000,3.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDM10100,546.0,119.0,13.0,12.0,47.0,3.0,2.0,17.0,1.0,1.0,10.0,1.0,19.0
TDM11100,0.0,196.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
TDM20100,47.0,40.0,2.0,3.0,6.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,3.0
TDM50100,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECH10000,17.0,14.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
TECH10100,23.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
TECH12000,0.0,409.0,86.0,43.0,49.0,23.0,17.0,10.0,9.0,2.0,4.0,2.0,9.0
TECH22000,0.0,25.0,6.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
TECH33000,0.0,18.0,2.0,3.0,9.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0
TECH34000,8.0,6.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TECH60100,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECH64600,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECH69700,8.0,14.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR13300,34.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
THTR15001,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR15002,0.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR15003,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
THTR16000,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR16100,0.0,1.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
THTR16200,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
THTR16300,0.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR16400,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
THTR20100,14.0,8.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0
THTR25300,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR25600,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR27100,9.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
THTR32300,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR35300,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR38000,2.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
THTR53600,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR55000,0.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
THTR56900,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TLI10000,28.0,7.0,6.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
TLI11200,0.0,155.0,111.0,60.0,40.0,13.0,15.0,12.0,7.0,1.0,0.0,1.0,15.0
TLI15200,1.0,100.0,0.0,0.0,88.0,0.0,0.0,49.0,0.0,0.0,12.0,0.0,13.0
TLI21300,0.0,96.0,6.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
TLI25500,0.0,4.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TLI26200,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TLI30000,0.0,21.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
TLI31400,0.0,16.0,2.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TLI31500,13.0,34.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
TLI35510,5.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLI35560,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLI35570,14.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLI45570,2.0,7.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TLI45580,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLI45800,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
TLI46100,6.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
VCS22100,0.0,7.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
VCS22200,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS22300,0.0,2.0,9.0,3.0,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
VCS22800,1.0,1.0,1.0,4.0,10.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
VCS25100,3.0,4.0,15.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VCS32100,0.0,0.0,1.0,3.0,5.0,6.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0
VCS32200,0.0,8.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VCS46700,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS60300,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS61000,0.0,16.0,6.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS62000,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS62100,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS63000,1.0,22.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VCS80110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS80130,0.0,40.0,0.0,0.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
VCS80210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS80310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS80400,0.0,63.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
VCS80610,0.0,18.0,0.0,0.0,35.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,1.0
VCS80630,1.0,17.0,10.0,8.0,14.0,8.0,10.0,6.0,2.0,1.0,0.0,1.0,0.0
VCS80801,0.0,24.0,0.0,0.0,38.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
VCS80910,0.0,34.0,0.0,0.0,34.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0
VCS81101,0.0,67.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCS81201,0.0,33.0,0.0,0.0,37.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
VCS81410,0.0,39.0,0.0,0.0,35.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
VIP17911,26.0,55.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VIP37920,3.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
